"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",10873959.5079222,11417528.9840499,11988275.6416355,12587558.3309694,13216803.8517014,13877510.3198719,14571250.7771604,15299676.9029511,16064522.9765885,16867609.9725974,17710849.9206961,18596250.4731647,19525919.6217365,20502070.8045652,21527028.0926685
"2",844144.561454603,886194.751033062,930345.87972316,976702.978793361,1025376.33096872,1076481.73232323,1130140.77016281,1186481.10896577,1245636.79784339,1307748.58749638,1372964.26659678,1441439.01190538,1513335.75982134,1588825.59294413,1668088.14819264
"3",2310549.20342327,2426076.66417673,2547380.49699737,2674749.5215755,2808486.99773191,2948911.34823962,3096356.91503049,3251174.76120903,3413733.49946358,3584420.17404856,3763641.18313918,3951823.24233496,4149414.40406351,4356885.12434433,4574729.38079446
"4",6935549.2750624,7282259.28607917,7646304.12241905,8028550.51859581,8429908.54945281,8851333.78340042,9293829.57605623,9758449.45221386,10246299.6071816,10758541.5454892,11296394.8495914,11861140.0823909,12454121.8305052,13076751.9127595,13730512.7401045
"5",4030898.68042936,4232442.87804777,4444064.27812349,4666266.74046949,4899579.3177139,5144557.51746514,5401784.61977322,5671873.0686932,5955465.93206348,6253238.43070502,6565899.54759399,6894193.71115668,7238902.57499344,7600846.87292511,7980888.37869288
"6",5080266.32954128,5334257.39450188,5600947.79037034,5880972.48070445,6174998.17870309,6483724.93220588,6807887.79178442,7148258.56101592,7505647.63254731,7880905.91809931,8274926.87778258,8688648.64159447,9123056.25182444,9579183.98969673,10058117.8579019
"7",5063840.67784059,5316161.1633019,5581088.95753764,5859254.33779031,6151319.0976398,6457978.11535834,6779961.01426538,7118033.89866466,7473001.17611926,7845707.47266596,8237039.64662521,8647928.89722965,9079352.98267541,9532338.54842593,10007963.5721998
"8",7940165.44342686,8280695.05152166,8637686.35479963,9011956.7883108,9404364.60447233,9815810.91062017,10247241.8130355,10699650.6646339,11174080.4255313,11671626.1469612,12193437.5732878,12740721.8698335,13314746.5064121,13916842.2571894,14548406.3906935
"9",13587282.6643863,14266532.3900886,14979743.4426734,15728613.9080323,16514926.7133044,17340553.9928676,18207461.4362594,19117713.0564592,20073476.0355099,21077025.9430078,22130752.1083564,23237163.3277708,24398893.8395362,25618709.6056214,26899514.8712096
"10",35761945.8283352,37472640.5533655,39268095.9945616,41152542.4395713,43130421.6206024,45206397.2789184,47385366.2701017,49672470.1946105,52073107.6769486,54592947.1833463,57237940.4925593,60014336.9296047,62928698.1832443,65987913.9433347,69199218.2986914
"11",20856529.481603,21898890.7945192,22993365.513333,24142559.2689919,25349207.9744707,26616184.3145137,27946504.6409093,29343336.0843463,30810004.170647,32350000.6718158,33966991.9613797,35664827.7216826,37447550.1375172,39319403.4866823,41284844.2531276
"12",18368514.2940883,19286832.0762589,20251064.6697552,21263507.8034404,22326571.9909819,23442788.2774958,24614814.256095,25845440.3973632,27137596.7014049,28494359.6604121,29918959.5955987,31414788.3510908,32985407.3589792,34634556.1090198,36366161.0912265
"13",974592.509076275,1023308.89660223,1074460.97019531,1128170.51348237,1184565.39976323,1243779.89336117,1305954.97431492,1371238.66969962,1439786.40992117,1511761.39485882,1587334.98500745,1666687.11127484,1750006.69621784,1837492.11394839,1929351.65270817
"14",24747672.087487,25985053.7006473,27284304.3741816,28648517.5594644,30080941.3793575,31584986.3772986,33164233.6058483,34822443.1701943,36563563.1905267,38391739.1905147,40311323.9768705,42326887.9738958,44443230.1502084,46665389.4076939,48998656.6131854
"15",2519603.00609189,2642264.81135086,2771026.52270925,2906192.80565985,3048083.55152428,3197034.64596753,3353398.76367888,3517546.21176742,3689865.80728447,3870765.80544686,4060674.87074194,4260043.09705199,4469343.07941342,4689071.03909461,4919748.00444668
"16",93775.8882351108,98393.3224047615,103240.914679675,108330.165823822,113673.151575396,119282.551404945,125171.678635188,131354.512233553,137845.730003395,144660.743582784,151815.735122758,159327.695771799,167214.466191669,175494.778987725,184188.303327347
"17",555739.664767874,583444.531691353,612533.820817982,643076.745025236,675145.977757778,708817.826083609,744172.412304698,781293.864802705,820270.518266777,861195.123933653,904165.070906503,949282.616950236,996655.13285855,1046395.35893161,1098621.67117306
"18",7921724.21919436,8317735.68635436,8733546.97862239,9170148.07978251,9628578.47693556,10109929.6198467,10615347.5409063,11146035.5756511,11703257.2199044,12288339.1436052,12902674.353316,13547725.5074417,14225028.3922242,14936195.5865412,15682920.2995413
"19",6464494.70155476,6774855.69753387,7100606.10472238,7442514.10790056,7801386.2891082,8178069.54388078,8573453.10078001,8988470.63615193,9424102.49806847,9881378.03565922,10361378.0535152,10865237.3852549,11394147.5859,11949359.7812632,12532187.633563
"20",5329947.67087148,5596164.99056237,5875690.37491076,6169189.20040424,6477360.10920011,6800936.67914232,7140689.16232525,7497426.32698868,7871997.37629194,8265293.97538512,8678252.3726702,9111855.62774315,9567135.94704362,10045177.1617037,10547117.2830145
"21",1261876.5050021,1324918.29646077,1391111.65719858,1460614.1604885,1533591.25807897,1610216.67452183,1690672.8203123,1775151.22649366,1863853.00068506,1956989.30552893,2054781.86206153,2157463.47746183,2265278.59921466,2378483.89635544,2497348.87253167
"22",562504.593146197,590629.320235017,620160.278655917,651167.779968533,683725.650978475,717911.410502702,753806.453234982,791496.242525759,831070.515646742,872623.497235647,916254.122727316,962066.273135669,1010169.02647232,1060676.9112408,1113710.18518103
"23",116673.407607858,122374.124929796,128358.54857978,134640.850580879,141235.911435553,148159.355508276,155427.588266318,163057.835325506,171068.18341317,179477.623459624,188306.095829049,197574.537719814,207304.933092495,217520.364884278,228245.070123016
"24",19737325.1869438,20567142.0832273,21436879.3345048,22348517.2450675,23304134.9927447,24305915.546661,25356150.8661686,26457247.3508645,27611731.5440707,28822256.1708199,30091606.4006118,31422706.5210027,32818626.8466095,34282591.0406801,35817983.765726
"25",391106.791256923,410661.848753342,431194.656225618,452754.101243744,475391.515585444,499160.797845002,524118.541285215,550324.168935972,577840.07489815,606731.773155337,637068.053316884,668921.144331426,702366.886793562,737484.913270479,774358.837818522
"26",715585.09335433,750647.857989594,787456.595767853,826098.534082685,866665.260290198,909252.940744012,953962.549475873,1000900.10830568,1050176.93928947,1101909.93010701,1156221.81196126,1213241.4517179,1273104.15892636,1335952.00788726,1401934.17566134
"27",41214466.5962674,43274948.1868814,45438451.4432747,47710127.4222015,50095384.7301628,52599902.4165733,55229643.4736022,57990869.0388122,60890153.3191127,63934399.2148843,67130854.7809447,70487130.4905042,74011217.3308289,77711505.8069208,81596806.0073788
"28",43468798.0026036,45634512.5225142,47908435.5223433,50295976.6358493,52802815.9994888,55434917.7456393,58198544.1762088,61100270.7448239,64147001.6288695,67345986.2298472,70704836.414495,74231544.608626,77934502.8813761,81822522.8766488,85904856.8144813
"29",4780439.04992568,5014299.76494441,5259801.90189064,5517527.0192768,5788085.74120102,6072119.222953,6370300.6710307,6683336.94715973,7011970.24760451,7356979.87988772,7719184.10307627,8099442.09109248,8498655.96528163,8917772.95106791,9357787.62868984
"30",27295073.1079256,27739393.5212752,28196725.6197317,28667627.9532968,29152686.0626217,29652513.8430112,30167754.9448175,30699084.2558713,31247209.4516247,31812872.6173014,32396851.959612,32999963.6350855,33623063.5869442,34267049.5456429,34932863.135512
"31",829161.242568525,869564.55203231,911977.47949561,956500.400280562,1003238.70756375,1052303.06311386,1103809.66063283,1157880.50244499,1214643.68996818,1274233.72844685,1336791.84784967,1402466.33695219,1471412.89913387,1543795.02255939,1619784.36662422
"32",1744586.11588071,1831054.50995955,1921838.71504791,2017154.44464266,2117228.19833339,2222297.80059775,2332612.96515905,2448435.89012701,2570041.88419089,2697720.02028755,2831773.82355185,2972521.99493359,3120299.16924248,3275456.7136841,3438363.56077129
"33",964736.913541376,1011475.85609096,1060536.76762873,1112035.59576062,1166094.08490144,1222840.06571879,1282407.7582937,1344938.09243986,1410579.04262887,1479485.98108585,1551822.04643445,1627758.53239216,1707475.29622541,1791161.1866203,1879014.49325542
"34",9670529.48649873,10149762.4515277,10652914.1304029,11181180.0288935,11735815.424185,12318138.355676,12929532.7457676,13571451.7401657,14245421.1019962,14953042.9102474,15695999.301268,16476056.5659243,17295069.2649636,18154984.6885555,19057847.513284
"35",9312315.45542826,9776091.70940079,10263038.3762932,10774313.8037227,11311134.2340721,11874776.7286864,12466582.2150234,13087958.63851,13740384.3488703,14425411.6338204,15144670.35901,15899871.9034721,16692813.1979607,17525381.0388213,18399556.5468758
"36",12304729.8251121,12905122.1682235,13535385.6876472,14197012.4563092,14891569.1384179,15620700.7129352,16386134.4023087,17189683.759169,18033253.015148,18918841.5752508,19848548.8288469,20824579.0945426,21849246.9069756,22924982.4959463,24054337.5941265
"37",19333791.6135,20300481.1919,21315505.2474,22381280.5125,23500344.5404,24675361.7656,25909129.8557,27204586.3453,28564815.6612,29993056.4479,31492709.2662,33067344.7377,34720711.9714,36456747.5727,38279584.9436
"38",6448528.53151171,6770193.1019204,7107933.28278706,7462552.78216551,7834895.48128362,8225847.46920481,8636339.12186967,9067347.35740493,9519897.91298158,9995067.83014499,10493987.9943351,11017845.8315412,11567888.143112,12145424.0785048,12751828.2210824
"39",2413224.32996273,2508501.23297697,2608288.13747698,2712808.00588965,2822294.9223423,2936994.64973024,3057165.21352025,3183077.51372992,3315015.96905858,3453279.19305289,3598180.70266231,3750049.66286836,3909231.67103172,4076089.57421276,4251004.33622834
"40",1912143.87493099,2005120.80319879,2102720.27474248,2205173.15470853,2312721.84672712,2425620.87462922,2544137.48234257,2668552.27676407,2799159.88992038,2936269.68387771,3080206.48517299,3231311.359573,3389942.42361322,3556475.69603855,3731305.99331432
"41",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
